round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
162,73.136,40.89,46.26017141342163,0.17625206604003907,True,0.5,10,0,8
163,73.188,40.64,46.9907021522522,0.18394257507324224,True,0.5,10,0,8
164,73.776,40.53,48.279027462005615,0.1856260437011718,True,0.5,10,0,8
165,73.724,40.54,46.50717258453369,0.19457770080566403,True,0.5,10,0,8
166,74.372,40.77,46.97262763977051,0.19048479919433597,True,0.5,10,0,8
167,74.21600000000001,41.0,46.933213233947754,0.19500429992675788,True,0.5,10,0,8
168,74.82799999999999,40.82,46.7031569480896,0.20295189514160156,True,0.5,10,0,8
169,74.59,40.57,46.630261182785034,0.203108349609375,True,0.5,10,0,8
170,75.044,40.45,47.74851036071777,0.20891104736328128,True,0.5,10,0,8
171,75.50200000000001,40.400000000000006,46.69524908065796,0.21431339111328124,True,0.5,10,0,8
172,75.036,40.8,46.90976119041443,0.2135135101318361,True,0.5,10,0,8
173,75.28,40.72,47.16042757034302,0.21790250244140622,True,0.5,10,0,8
174,75.96000000000001,40.79,46.693989515304565,0.21148555603027344,True,0.5,10,0,8
175,76.34,40.58,49.10126447677612,0.22558092041015626,True,0.5,10,0,8
176,76.01599999999999,40.79,48.03581786155701,0.21777059326171874,True,0.5,10,0,8
177,76.53,40.6,46.49122953414917,0.22736845092773433,True,0.5,10,0,8
178,76.046,41.0,47.21346640586853,0.22392766723632818,True,0.5,10,0,8
179,76.82600000000001,40.65,46.578049182891846,0.23557041320800778,True,0.5,10,0,8
180,76.728,40.37,47.020487785339355,0.23304221191406257,True,0.5,10,0,8
181,77.072,40.660000000000004,46.65052342414856,0.23811466979980472,True,0.5,10,0,8
182,77.096,40.69,46.76409435272217,0.24300340576171875,True,0.5,10,0,8
183,77.30799999999999,40.72,47.044512033462524,0.24600089416503906,True,0.5,10,0,8
184,77.4,40.589999999999996,47.01093411445618,0.2520225006103516,True,0.5,10,0,8
185,77.404,40.75,47.43582844734192,0.25470059509277343,True,0.5,10,0,8
186,77.988,40.43,46.583754777908325,0.25933066406249994,True,0.5,10,0,8
187,78.18,40.94,48.68583345413208,0.24951547241210942,True,0.5,10,0,8
188,78.3,40.660000000000004,46.75950217247009,0.25032574157714843,True,0.5,10,0,8
189,78.892,41.08,47.04405665397644,0.2641585662841798,True,0.5,10,0,8
190,78.898,40.43,47.6135196685791,0.26474843444824214,True,0.5,10,0,8
191,78.97,40.67,47.24474263191223,0.2620556762695313,True,0.5,10,0,8
192,79.162,40.71,46.82918357849121,0.2628930877685547,True,0.5,10,0,8
193,79.404,40.510000000000005,47.21371555328369,0.26617752075195317,True,0.5,10,0,8
194,79.444,40.589999999999996,46.76256728172302,0.2746007629394532,True,0.5,10,0,8
195,79.62,40.72,46.78899669647217,0.276387451171875,True,0.5,10,0,8
196,79.608,40.849999999999994,46.534313678741455,0.2843480255126954,True,0.5,10,0,8
197,79.596,40.75,46.85951828956604,0.28024958190917965,True,0.5,10,0,8
198,80.08,40.75,49.503565311431885,0.28571976318359377,True,0.5,10,0,8
199,80.10199999999999,40.36,47.13921546936035,0.2893804992675782,True,0.5,10,0,8
200,79.74,40.64,46.75007891654968,0.2998207305908204,True,0.5,10,0,8
